Date,Price ($),Units Sold,Promo,Weekday,Competitor Price ($),Season,Time of Day,Revenue ($)
2023-11-27,32.74,1231,Yes,Monday,34.38,Fall,Morning,40302.94
2023-11-27,38.12,865,No,Monday,31.16,Fall,Evening,32973.8
2023-11-27,23.12,1080,No,Monday,18.76,Fall,Afternoon,24969.6
2023-11-27,34.52,1015,No,Monday,36.22,Fall,Night,35037.8
2023-11-27,37.22,1116,Yes,Monday,37.86,Fall,Morning,41537.52
2023-11-27,38.68,1229,No,Monday,44.95,Fall,Afternoon,47537.72
2023-11-27,32.72,972,No,Monday,45.7,Fall,Evening,31803.84
2023-11-27,40.82,1090,Yes,Monday,45.76,Fall,Evening,44493.8
2023-11-27,34.61,1248,Yes,Monday,29.11,Fall,Night,43193.28
2023-11-27,32.34,1234,No,Monday,38.46,Fall,Evening,39907.56
2023-11-27,40.63,1070,Yes,Monday,31.03,Fall,Evening,43474.1
2023-11-27,32.14,956,No,Monday,34.5,Fall,Afternoon,30725.84
2023-11-27,33.67,1288,No,Monday,35.93,Fall,Afternoon,43366.96
2023-11-27,44.9,825,No,Monday,47.07,Fall,Night,37042.5
2023-11-27,38.92,972,No,Monday,39.01,Fall,Evening,37830.24
2023-11-27,43.56,409,No,Monday,45.7,Fall,Night,17816.04
2023-11-27,44.42,719,No,Monday,40.68,Fall,Evening,31937.98
2023-11-27,26.06,1056,No,Monday,15.55,Fall,Night,27519.36
2023-11-27,29.89,935,No,Monday,29.42,Fall,Afternoon,27947.15
2023-11-27,38.38,642,No,Monday,33.87,Fall,Afternoon,24639.96
2023-11-27,43.77,663,No,Monday,49.72,Fall,Morning,29019.51
2023-11-27,30.37,972,No,Monday,36.41,Fall,Afternoon,29519.64
2023-11-27,31.4,873,No,Monday,32.38,Fall,Evening,27412.2
2023-11-27,40.24,448,No,Monday,46.0,Fall,Evening,18027.52
2023-11-27,34.63,1479,Yes,Monday,33.74,Fall,Evening,51217.77
2023-11-27,37.49,1030,No,Monday,37.29,Fall,Evening,38614.7
2023-11-27,25.37,775,Yes,Monday,21.82,Fall,Evening,19661.75
2023-11-27,34.63,1255,No,Monday,35.28,Fall,Afternoon,43460.65
2023-11-27,39.98,686,No,Monday,39.61,Fall,Morning,27426.28
2023-11-27,29.71,1083,No,Monday,32.71,Fall,Afternoon,32175.93
2023-11-28,33.37,1181,Yes,Tuesday,35.2,Fall,Afternoon,39409.97
2023-11-28,23.52,1247,No,Tuesday,22.43,Fall,Evening,29329.44
2023-11-28,34.18,992,No,Tuesday,35.81,Fall,Afternoon,33906.56
2023-11-28,39.13,1120,No,Tuesday,33.93,Fall,Morning,43825.6
2023-11-28,31.98,736,No,Tuesday,34.83,Fall,Night,23537.28
2023-11-28,43.47,737,No,Tuesday,42.27,Fall,Afternoon,32037.39
2023-11-28,40.19,719,No,Tuesday,36.32,Fall,Afternoon,28896.61
2023-11-28,38.86,1113,No,Tuesday,39.21,Fall,Morning,43251.18
2023-11-28,43.97,1221,No,Tuesday,40.62,Fall,Morning,53687.37
2023-11-28,41.12,647,No,Tuesday,29.81,Fall,Evening,26604.64
2023-11-28,34.04,1386,No,Tuesday,35.81,Fall,Evening,47179.44
2023-11-28,41.48,806,No,Tuesday,46.99,Fall,Morning,33432.88
2023-11-28,39.4,694,No,Tuesday,38.18,Fall,Morning,27343.6
2023-11-28,32.02,1354,No,Tuesday,36.06,Fall,Afternoon,43355.08
2023-11-28,49.15,1084,No,Tuesday,53.41,Fall,Night,53278.6
2023-11-28,41.35,943,No,Tuesday,45.11,Fall,Morning,38993.05
2023-11-28,25.92,1248,No,Tuesday,29.01,Fall,Evening,32348.16
2023-11-28,29.04,1376,Yes,Tuesday,22.42,Fall,Night,39959.04
2023-11-28,33.25,1346,Yes,Tuesday,32.93,Fall,Afternoon,44754.5
2023-11-28,33.49,1145,Yes,Tuesday,29.61,Fall,Evening,38346.05
2023-11-28,36.58,1172,Yes,Tuesday,29.76,Fall,Night,42871.76
2023-11-28,37.27,807,No,Tuesday,31.41,Fall,Afternoon,30076.89
2023-11-28,41.8,534,No,Tuesday,43.18,Fall,Evening,22321.2
2023-11-29,29.11,1146,Yes,Wednesday,24.95,Fall,Night,33360.06
2023-11-29,32.38,1315,No,Wednesday,33.88,Fall,Evening,42579.7
2023-11-29,37.56,936,No,Wednesday,46.54,Fall,Morning,35156.16
2023-11-29,30.06,1221,No,Wednesday,32.55,Fall,Morning,36703.26
2023-11-29,38.66,1284,Yes,Wednesday,37.1,Fall,Afternoon,49639.44
2023-11-29,38.95,709,Yes,Wednesday,34.24,Fall,Night,27615.55
2023-11-29,41.82,788,No,Wednesday,47.17,Fall,Evening,32954.16
2023-11-29,33.35,745,No,Wednesday,28.53,Fall,Morning,24845.75
2023-11-29,29.57,1259,No,Wednesday,34.94,Fall,Morning,37228.63
2023-11-29,32.29,918,No,Wednesday,29.58,Fall,Evening,29642.22
2023-11-29,45.02,1097,Yes,Wednesday,53.02,Fall,Evening,49386.94
2023-11-29,41.84,1104,Yes,Wednesday,44.22,Fall,Night,46191.36
2023-11-29,40.95,779,No,Wednesday,39.22,Fall,Evening,31900.05
2023-11-29,35.49,962,Yes,Wednesday,34.84,Fall,Afternoon,34141.38
2023-11-29,33.77,1337,Yes,Wednesday,32.39,Fall,Morning,45150.49
2023-11-29,28.58,931,No,Wednesday,29.36,Fall,Morning,26607.98
2023-11-29,25.7,1337,No,Wednesday,27.7,Fall,Afternoon,34360.9
2023-11-29,30.43,1257,No,Wednesday,30.0,Fall,Afternoon,38250.51
2023-11-29,43.08,1195,No,Wednesday,54.44,Fall,Night,51480.6
2023-11-29,34.69,1230,Yes,Wednesday,38.32,Fall,Night,42668.7
2023-11-29,30.44,1408,Yes,Wednesday,31.44,Fall,Evening,42859.52
2023-11-29,36.36,1099,No,Wednesday,35.69,Fall,Night,39959.64
2023-11-29,32.29,820,No,Wednesday,31.52,Fall,Morning,26477.8
2023-11-29,28.4,1311,No,Wednesday,35.98,Fall,Evening,37232.4
2023-11-29,43.82,932,No,Wednesday,42.75,Fall,Evening,40840.24
2023-11-29,41.88,946,Yes,Wednesday,40.22,Fall,Night,39618.48
2023-11-29,36.91,1130,No,Wednesday,38.77,Fall,Morning,41708.3
2023-11-29,28.33,1127,No,Wednesday,27.72,Fall,Afternoon,31927.91
2023-11-30,44.74,925,No,Thursday,53.88,Fall,Night,41384.5
2023-11-30,42.23,937,No,Thursday,37.65,Fall,Evening,39569.51
2023-11-30,37.92,1092,No,Thursday,34.2,Fall,Morning,41408.64
2023-11-30,37.83,779,No,Thursday,34.49,Fall,Morning,29469.57
2023-11-30,39.51,820,No,Thursday,33.47,Fall,Evening,32398.2
2023-11-30,30.86,1480,Yes,Thursday,32.23,Fall,Afternoon,45672.8
2023-11-30,34.91,887,No,Thursday,33.05,Fall,Evening,30965.17
2023-11-30,36.79,918,No,Thursday,37.86,Fall,Night,33773.22
2023-11-30,42.46,981,No,Thursday,45.75,Fall,Morning,41653.26
2023-11-30,34.11,1576,Yes,Thursday,35.45,Fall,Evening,53757.36
2023-11-30,45.16,1129,Yes,Thursday,50.76,Fall,Afternoon,50985.64
2023-11-30,29.28,1114,No,Thursday,27.8,Fall,Afternoon,32617.92
2023-11-30,34.71,1055,No,Thursday,28.28,Fall,Evening,36619.05
2023-11-30,37.38,1332,No,Thursday,42.86,Fall,Night,49790.16
2023-11-30,27.62,1187,No,Thursday,25.97,Fall,Morning,32784.94
2023-11-30,42.75,945,Yes,Thursday,44.24,Fall,Morning,40398.75
2023-11-30,39.56,1138,No,Thursday,42.03,Fall,Morning,45019.28
2023-11-30,35.43,1077,Yes,Thursday,35.28,Fall,Morning,38158.11
2023-11-30,46.16,732,No,Thursday,44.85,Fall,Evening,33789.12
2023-11-30,35.02,709,No,Thursday,32.87,Fall,Afternoon,24829.18
2023-11-30,43.83,858,No,Thursday,42.26,Fall,Evening,37606.14
2023-11-30,31.54,896,No,Thursday,29.54,Fall,Afternoon,28259.84
2023-11-30,39.28,600,No,Thursday,29.05,Fall,Morning,23568.0
2023-11-30,36.37,1071,No,Thursday,42.75,Fall,Morning,38952.27
2023-11-30,35.97,1322,No,Thursday,40.92,Fall,Morning,47552.34
2023-11-30,31.16,1211,Yes,Thursday,26.06,Fall,Morning,37734.76
2023-11-30,28.88,1215,No,Thursday,26.83,Fall,Night,35089.2
2023-11-30,38.35,1013,No,Thursday,41.66,Fall,Afternoon,38848.55
2023-11-30,37.42,1209,Yes,Thursday,41.55,Fall,Evening,45240.78
2023-12-01,48.21,701,No,Friday,44.16,Winter,Morning,33795.21
2023-12-01,40.53,1001,No,Friday,45.86,Winter,Evening,40570.53
2023-12-01,42.51,644,No,Friday,45.2,Winter,Morning,27376.44
2023-12-01,33.41,873,No,Friday,33.07,Winter,Afternoon,29166.93
2023-12-01,33.65,1143,No,Friday,38.5,Winter,Morning,38461.95
2023-12-01,42.26,782,No,Friday,46.75,Winter,Morning,33047.32
2023-12-01,47.06,781,No,Friday,52.57,Winter,Night,36753.86
2023-12-01,37.57,1002,No,Friday,40.37,Winter,Night,37645.14
2023-12-01,36.88,893,Yes,Friday,30.42,Winter,Afternoon,32933.84
2023-12-01,37.86,747,No,Friday,29.64,Winter,Evening,28281.42
2023-12-01,42.52,783,No,Friday,39.14,Winter,Afternoon,33293.16
2023-12-01,28.3,1376,Yes,Friday,28.89,Winter,Afternoon,38940.8
2023-12-01,45.58,975,Yes,Friday,45.37,Winter,Evening,44440.5
2023-12-01,33.07,597,No,Friday,29.64,Winter,Afternoon,19742.79
2023-12-01,27.89,1275,Yes,Friday,26.53,Winter,Afternoon,35559.75
2023-12-01,36.14,1210,No,Friday,34.83,Winter,Afternoon,43729.4
2023-12-01,41.1,750,No,Friday,48.94,Winter,Afternoon,30825.0
2023-12-01,37.79,807,No,Friday,41.99,Winter,Afternoon,30496.53
2023-12-01,28.67,1241,No,Friday,24.22,Winter,Morning,35579.47
2023-12-01,32.36,779,No,Friday,38.19,Winter,Morning,25208.44
2023-12-01,34.38,1040,Yes,Friday,30.4,Winter,Afternoon,35755.2
2023-12-01,45.93,706,No,Friday,41.16,Winter,Evening,32426.58
2023-12-01,42.69,307,No,Friday,42.96,Winter,Evening,13105.83
2023-12-01,19.17,1245,Yes,Friday,15.59,Winter,Afternoon,23866.65
2023-12-02,39.83,973,No,Saturday,35.57,Winter,Evening,38754.59
2023-12-02,39.31,1150,Yes,Saturday,48.26,Winter,Afternoon,45206.5
2023-12-02,37.77,1151,No,Saturday,42.4,Winter,Morning,43473.27
2023-12-02,35.46,670,No,Saturday,26.93,Winter,Morning,23758.2
2023-12-02,49.4,825,No,Saturday,51.29,Winter,Evening,40755.0
2023-12-02,27.72,1106,No,Saturday,20.05,Winter,Afternoon,30658.32
2023-12-02,42.86,858,No,Saturday,40.6,Winter,Evening,36773.88
2023-12-02,25.63,1078,No,Saturday,27.42,Winter,Afternoon,27629.14
2023-12-02,35.4,1329,No,Saturday,35.83,Winter,Morning,47046.6
2023-12-02,38.04,1529,Yes,Saturday,47.29,Winter,Morning,58163.16
2023-12-02,44.13,1002,Yes,Saturday,35.43,Winter,Night,44218.26
2023-12-02,42.33,924,No,Saturday,46.98,Winter,Morning,39112.92
2023-12-02,43.63,1002,No,Saturday,40.9,Winter,Evening,43717.26
2023-12-02,47.43,880,No,Saturday,52.65,Winter,Morning,41738.4
2023-12-02,46.27,1132,Yes,Saturday,46.18,Winter,Evening,52377.64
2023-12-02,34.48,1008,No,Saturday,35.06,Winter,Night,34755.84
2023-12-02,40.19,828,No,Saturday,37.98,Winter,Evening,33277.32
2023-12-02,31.51,1633,Yes,Saturday,25.2,Winter,Afternoon,51455.83
2023-12-02,27.82,1165,No,Saturday,28.24,Winter,Afternoon,32410.3
2023-12-02,32.05,797,No,Saturday,29.43,Winter,Evening,25543.85
2023-12-02,33.08,1162,No,Saturday,23.78,Winter,Morning,38438.96
2023-12-02,42.29,1479,No,Saturday,56.68,Winter,Morning,62546.91
2023-12-02,29.67,1623,Yes,Saturday,20.19,Winter,Morning,48154.41
2023-12-02,45.42,559,No,Saturday,48.2,Winter,Morning,25389.78
2023-12-02,31.19,1215,No,Saturday,30.3,Winter,Night,37895.85
2023-12-02,40.36,919,No,Saturday,48.82,Winter,Morning,37090.84
2023-12-02,44.59,984,No,Saturday,45.35,Winter,Morning,43876.56
2023-12-02,30.7,1362,No,Saturday,32.29,Winter,Afternoon,41813.4
2023-12-02,32.46,1174,No,Saturday,23.98,Winter,Morning,38108.04
2023-12-02,48.85,650,No,Saturday,44.86,Winter,Morning,31752.5
2023-12-03,30.98,1298,No,Sunday,29.12,Winter,Afternoon,40212.04
2023-12-03,48.96,792,No,Sunday,49.91,Winter,Afternoon,38776.32
2023-12-03,44.46,566,No,Sunday,38.49,Winter,Afternoon,25164.36
2023-12-03,39.34,852,No,Sunday,44.49,Winter,Afternoon,33517.68
2023-12-03,33.57,1082,No,Sunday,31.77,Winter,Evening,36322.74
2023-12-03,40.31,1107,No,Sunday,42.84,Winter,Afternoon,44623.17
2023-12-03,40.71,933,No,Sunday,38.48,Winter,Evening,37982.43
2023-12-03,43.61,1172,No,Sunday,38.04,Winter,Afternoon,51110.92
2023-12-03,39.39,1173,No,Sunday,38.31,Winter,Night,46204.47
2023-12-03,40.35,1244,Yes,Sunday,39.32,Winter,Evening,50195.4
2023-12-03,43.31,1191,Yes,Sunday,46.85,Winter,Morning,51582.21
2023-12-03,25.14,1532,No,Sunday,31.76,Winter,Night,38514.48
2023-12-03,36.07,1445,Yes,Sunday,37.81,Winter,Evening,52121.15
2023-12-03,42.05,885,No,Sunday,43.02,Winter,Afternoon,37214.25
2023-12-03,41.18,1091,No,Sunday,42.18,Winter,Morning,44927.38
2023-12-03,34.81,825,No,Sunday,43.2,Winter,Afternoon,28718.25
2023-12-03,36.29,1226,No,Sunday,32.56,Winter,Evening,44491.54
2023-12-03,42.96,1398,No,Sunday,53.36,Winter,Afternoon,60058.08
2023-12-03,45.39,857,No,Sunday,44.65,Winter,Afternoon,38899.23
2023-12-03,39.76,1107,No,Sunday,43.91,Winter,Night,44014.32
2023-12-03,35.02,748,No,Sunday,31.63,Winter,Morning,26194.96
2023-12-03,31.44,1179,No,Sunday,28.21,Winter,Morning,37067.76
2023-12-03,35.6,1241,No,Sunday,41.09,Winter,Morning,44179.6
2023-12-03,36.7,949,No,Sunday,31.36,Winter,Evening,34828.3
2023-12-03,51.93,412,Yes,Sunday,45.84,Winter,Afternoon,21395.16
2023-12-03,42.57,935,No,Sunday,42.54,Winter,Evening,39802.95
2023-12-03,47.95,618,No,Sunday,38.15,Winter,Night,29633.1
2023-12-03,33.84,1231,No,Sunday,38.04,Winter,Afternoon,41657.04
2023-12-03,31.79,809,No,Sunday,24.25,Winter,Afternoon,25718.11
2023-12-03,34.94,810,No,Sunday,33.39,Winter,Morning,28301.4
2023-12-03,48.83,942,Yes,Sunday,46.43,Winter,Evening,45997.86
2023-12-03,35.99,1174,No,Sunday,30.85,Winter,Afternoon,42252.26
2023-12-03,27.13,1495,No,Sunday,35.06,Winter,Morning,40559.35
2023-12-03,42.22,1186,Yes,Sunday,34.56,Winter,Evening,50072.92
2023-12-03,43.37,1095,No,Sunday,44.17,Winter,Evening,47490.15
2023-12-03,34.04,1224,No,Sunday,30.64,Winter,Afternoon,41664.96
2023-12-03,31.45,833,No,Sunday,29.37,Winter,Afternoon,26197.85
2023-12-04,35.85,717,No,Monday,31.93,Winter,Morning,25704.45
2023-12-04,41.23,1022,Yes,Monday,43.2,Winter,Evening,42137.06
2023-12-04,41.49,788,No,Monday,45.26,Winter,Morning,32694.12
2023-12-04,36.06,871,No,Monday,37.48,Winter,Evening,31408.26
2023-12-04,30.5,1108,Yes,Monday,27.36,Winter,Morning,33794.0
2023-12-04,31.4,826,No,Monday,23.99,Winter,Morning,25936.4
2023-12-04,45.45,990,No,Monday,38.9,Winter,Evening,44995.5
2023-12-04,40.51,734,No,Monday,52.31,Winter,Evening,29734.34
2023-12-04,39.51,1288,Yes,Monday,37.79,Winter,Afternoon,50888.88
2023-12-04,34.42,668,No,Monday,25.28,Winter,Afternoon,22992.56
2023-12-04,31.88,1189,No,Monday,38.25,Winter,Night,37905.32
2023-12-04,31.04,1323,Yes,Monday,27.53,Winter,Morning,41065.92
2023-12-04,49.54,1058,Yes,Monday,51.57,Winter,Night,52413.32
2023-12-04,41.55,834,No,Monday,43.33,Winter,Afternoon,34652.7
2023-12-04,33.44,717,No,Monday,30.06,Winter,Afternoon,23976.48
2023-12-04,37.02,1041,No,Monday,34.73,Winter,Evening,38537.82
2023-12-04,42.02,873,No,Monday,48.31,Winter,Evening,36683.46
2023-12-04,32.93,1150,No,Monday,27.01,Winter,Morning,37869.5
2023-12-04,37.46,747,No,Monday,34.12,Winter,Afternoon,27982.62
2023-12-04,37.29,939,Yes,Monday,32.26,Winter,Evening,35015.31
2023-12-04,43.3,291,No,Monday,33.6,Winter,Afternoon,12600.3
2023-12-04,38.64,846,No,Monday,41.37,Winter,Night,32689.44
2023-12-04,41.72,1182,Yes,Monday,33.86,Winter,Night,49313.04
2023-12-04,49.06,739,No,Monday,48.3,Winter,Evening,36255.34
2023-12-04,33.53,1079,No,Monday,40.67,Winter,Evening,36178.87
2023-12-04,50.24,364,No,Monday,48.58,Winter,Evening,18287.36
2023-12-04,37.78,537,No,Monday,33.28,Winter,Evening,20287.86
2023-12-04,47.75,994,Yes,Monday,49.59,Winter,Afternoon,47463.5
2023-12-04,36.85,1211,Yes,Monday,31.44,Winter,Afternoon,44625.35
2023-12-04,30.38,655,No,Monday,33.21,Winter,Afternoon,19898.9
2023-12-04,41.03,1034,No,Monday,42.33,Winter,Evening,42425.02
2023-12-04,38.57,1055,No,Monday,37.44,Winter,Evening,40691.35
2023-12-04,38.0,1003,No,Monday,45.78,Winter,Morning,38114.0
2023-12-04,37.22,887,No,Monday,32.81,Winter,Afternoon,33014.14
2023-12-05,40.79,1090,Yes,Tuesday,40.5,Winter,Afternoon,44461.1
2023-12-05,31.31,953,No,Tuesday,23.17,Winter,Morning,29838.43
2023-12-05,32.59,1157,Yes,Tuesday,26.54,Winter,Afternoon,37706.63
2023-12-05,33.87,1409,No,Tuesday,32.87,Winter,Morning,47722.83
2023-12-05,44.12,731,No,Tuesday,37.58,Winter,Afternoon,32251.72
2023-12-05,32.58,813,No,Tuesday,31.4,Winter,Morning,26487.54
2023-12-05,40.38,997,No,Tuesday,53.42,Winter,Night,40258.86
2023-12-05,31.04,874,No,Tuesday,37.85,Winter,Afternoon,27128.96
2023-12-05,29.92,1196,Yes,Tuesday,32.51,Winter,Morning,35784.32
2023-12-05,46.6,587,No,Tuesday,46.39,Winter,Evening,27354.2
2023-12-05,32.0,1172,No,Tuesday,30.6,Winter,Afternoon,37504.0
2023-12-05,42.89,936,No,Tuesday,50.93,Winter,Evening,40145.04
2023-12-05,40.2,823,No,Tuesday,42.29,Winter,Morning,33084.6
2023-12-05,29.29,1386,No,Tuesday,33.09,Winter,Morning,40595.94
2023-12-05,38.7,730,No,Tuesday,34.13,Winter,Night,28251.0
2023-12-05,38.23,933,Yes,Tuesday,39.99,Winter,Morning,35668.59
2023-12-05,36.59,850,No,Tuesday,34.55,Winter,Night,31101.5
2023-12-05,37.0,941,No,Tuesday,41.21,Winter,Morning,34817.0
2023-12-05,44.84,647,No,Tuesday,40.4,Winter,Afternoon,29011.48
2023-12-05,50.14,805,Yes,Tuesday,56.06,Winter,Afternoon,40362.7
2023-12-06,38.85,994,No,Wednesday,40.03,Winter,Evening,38616.9
2023-12-06,45.18,1142,No,Wednesday,52.05,Winter,Evening,51595.56
2023-12-06,43.16,768,Yes,Wednesday,45.72,Winter,Afternoon,33146.88
2023-12-06,37.11,739,No,Wednesday,36.45,Winter,Afternoon,27424.29
2023-12-06,43.49,570,No,Wednesday,49.72,Winter,Afternoon,24789.3
2023-12-06,35.13,1187,No,Wednesday,35.66,Winter,Evening,41699.31
2023-12-06,44.66,679,No,Wednesday,49.88,Winter,Morning,30324.14
2023-12-06,33.39,877,No,Wednesday,31.17,Winter,Afternoon,29283.03
2023-12-06,36.89,954,No,Wednesday,39.95,Winter,Afternoon,35193.06
2023-12-06,35.81,706,No,Wednesday,40.72,Winter,Morning,25281.86
2023-12-06,44.34,1443,Yes,Wednesday,44.56,Winter,Morning,63982.62
2023-12-06,33.55,1297,No,Wednesday,37.68,Winter,Afternoon,43514.35
2023-12-06,29.89,1182,No,Wednesday,36.53,Winter,Afternoon,35329.98
2023-12-06,35.19,973,No,Wednesday,39.14,Winter,Afternoon,34239.87
2023-12-06,27.79,1770,Yes,Wednesday,38.6,Winter,Evening,49188.3
2023-12-06,31.07,994,No,Wednesday,34.19,Winter,Afternoon,30883.58
2023-12-06,36.82,1040,No,Wednesday,39.04,Winter,Night,38292.8
2023-12-06,32.26,1110,No,Wednesday,41.21,Winter,Afternoon,35808.6
2023-12-06,32.2,1031,Yes,Wednesday,34.67,Winter,Afternoon,33198.2
2023-12-06,39.01,832,No,Wednesday,43.74,Winter,Evening,32456.32
2023-12-06,41.02,550,No,Wednesday,39.69,Winter,Afternoon,22561.0
2023-12-06,33.15,1006,No,Wednesday,27.83,Winter,Afternoon,33348.9
2023-12-06,29.51,931,No,Wednesday,36.01,Winter,Afternoon,27473.81
2023-12-06,33.88,430,No,Wednesday,39.32,Winter,Afternoon,14568.4
2023-12-06,37.43,894,No,Wednesday,34.86,Winter,Morning,33462.42
2023-12-06,33.17,946,No,Wednesday,33.49,Winter,Evening,31378.82
2023-12-06,36.06,1170,No,Wednesday,38.62,Winter,Evening,42190.2
2023-12-06,44.29,468,No,Wednesday,37.34,Winter,Afternoon,20727.72
2023-12-06,42.91,1030,No,Wednesday,35.29,Winter,Afternoon,44197.3
2023-12-06,41.65,970,No,Wednesday,41.98,Winter,Morning,40400.5
2023-12-06,39.67,625,No,Wednesday,38.26,Winter,Evening,24793.75
2023-12-06,41.56,825,No,Wednesday,42.38,Winter,Afternoon,34287.0
2023-12-06,36.08,1011,No,Wednesday,39.69,Winter,Morning,36476.88
2023-12-07,56.32,509,No,Thursday,56.44,Winter,Afternoon,28666.88
2023-12-07,35.19,1023,Yes,Thursday,26.7,Winter,Afternoon,35999.37
2023-12-07,42.51,507,No,Thursday,51.81,Winter,Night,21552.57
2023-12-07,28.53,1164,No,Thursday,35.9,Winter,Night,33208.92
2023-12-07,30.44,1121,No,Thursday,25.07,Winter,Night,34123.24
2023-12-07,38.65,907,No,Thursday,35.01,Winter,Morning,35055.55
2023-12-07,45.76,1080,No,Thursday,60.38,Winter,Afternoon,49420.8
2023-12-07,40.32,667,No,Thursday,44.87,Winter,Morning,26893.44
2023-12-07,39.21,938,No,Thursday,40.34,Winter,Afternoon,36778.98
2023-12-07,38.28,1042,Yes,Thursday,43.09,Winter,Morning,39887.76
2023-12-07,34.29,865,No,Thursday,36.09,Winter,Night,29660.85
2023-12-07,46.82,737,No,Thursday,49.25,Winter,Afternoon,34506.34
2023-12-07,39.37,1028,Yes,Thursday,36.61,Winter,Evening,40472.36
2023-12-07,37.57,834,No,Thursday,41.04,Winter,Afternoon,31333.38
2023-12-07,43.63,757,Yes,Thursday,36.03,Winter,Evening,33027.91
2023-12-07,30.43,775,Yes,Thursday,29.71,Winter,Evening,23583.25
2023-12-07,40.6,1058,No,Thursday,50.32,Winter,Evening,42954.8
2023-12-07,35.55,938,No,Thursday,34.64,Winter,Evening,33345.9
2023-12-07,35.27,976,No,Thursday,35.09,Winter,Morning,34423.52
2023-12-07,48.66,439,No,Thursday,46.02,Winter,Morning,21361.74
2023-12-07,50.31,997,Yes,Thursday,53.66,Winter,Evening,50159.07
2023-12-07,36.04,878,No,Thursday,36.63,Winter,Evening,31643.12
2023-12-07,24.81,867,No,Thursday,21.5,Winter,Morning,21510.27
2023-12-07,44.48,978,No,Thursday,47.65,Winter,Afternoon,43501.44
2023-12-07,31.28,1341,No,Thursday,40.98,Winter,Afternoon,41946.48
2023-12-07,43.91,563,No,Thursday,48.07,Winter,Evening,24721.33
2023-12-07,41.46,922,No,Thursday,42.67,Winter,Evening,38226.12
2023-12-07,41.61,544,No,Thursday,34.68,Winter,Afternoon,22635.84
2023-12-07,44.4,917,No,Thursday,46.38,Winter,Afternoon,40714.8
2023-12-08,34.0,891,No,Friday,32.38,Winter,Evening,30294.0
2023-12-08,45.72,495,No,Friday,38.45,Winter,Morning,22631.4
2023-12-08,40.53,1006,No,Friday,41.57,Winter,Evening,40773.18
2023-12-08,32.85,1014,No,Friday,29.92,Winter,Evening,33309.9
2023-12-08,36.37,1090,Yes,Friday,34.44,Winter,Evening,39643.3
2023-12-08,40.94,675,Yes,Friday,33.98,Winter,Night,27634.5
2023-12-08,36.01,1436,Yes,Friday,34.82,Winter,Morning,51710.36
2023-12-08,24.69,905,No,Friday,29.8,Winter,Evening,22344.45
2023-12-08,48.97,606,No,Friday,46.27,Winter,Evening,29675.82
2023-12-08,26.95,1022,No,Friday,25.29,Winter,Evening,27542.9
2023-12-08,23.68,1521,Yes,Friday,22.19,Winter,Afternoon,36017.28
2023-12-08,32.55,921,No,Friday,36.91,Winter,Morning,29978.55
2023-12-08,35.68,1036,No,Friday,38.21,Winter,Afternoon,36964.48
2023-12-08,37.69,783,No,Friday,37.48,Winter,Afternoon,29511.27
2023-12-08,39.75,789,No,Friday,34.09,Winter,Evening,31362.75
2023-12-08,25.3,1295,No,Friday,26.72,Winter,Afternoon,32763.5
2023-12-08,37.31,470,No,Friday,34.0,Winter,Morning,17535.7
2023-12-08,37.83,1064,No,Friday,38.3,Winter,Afternoon,40251.12
2023-12-08,36.23,836,No,Friday,36.02,Winter,Morning,30288.28
2023-12-08,30.97,1603,Yes,Friday,29.88,Winter,Evening,49644.91
2023-12-08,32.39,999,No,Friday,27.77,Winter,Morning,32357.61
2023-12-08,34.75,1133,Yes,Friday,34.17,Winter,Afternoon,39371.75
2023-12-08,39.91,1017,Yes,Friday,41.58,Winter,Night,40588.47
2023-12-08,37.81,1174,No,Friday,40.89,Winter,Evening,44388.94
2023-12-08,34.11,1123,No,Friday,34.19,Winter,Morning,38305.53
2023-12-08,34.01,1119,No,Friday,31.39,Winter,Morning,38057.19
2023-12-09,45.92,745,No,Saturday,38.41,Winter,Afternoon,34210.4
2023-12-09,53.35,967,Yes,Saturday,52.81,Winter,Evening,51589.45
2023-12-09,42.39,883,No,Saturday,46.15,Winter,Afternoon,37430.37
2023-12-09,42.4,871,No,Saturday,43.75,Winter,Morning,36930.4
2023-12-09,28.07,983,No,Saturday,23.51,Winter,Afternoon,27592.81
2023-12-09,44.96,667,No,Saturday,41.38,Winter,Night,29988.32
2023-12-09,35.45,1245,No,Saturday,36.89,Winter,Morning,44135.25
2023-12-09,35.51,1061,No,Saturday,30.01,Winter,Afternoon,37676.11
2023-12-09,43.81,1263,Yes,Saturday,39.7,Winter,Night,55332.03
2023-12-09,23.12,1689,Yes,Saturday,21.71,Winter,Morning,39049.68
2023-12-09,35.24,1093,Yes,Saturday,31.49,Winter,Evening,38517.32
2023-12-09,45.04,1104,Yes,Saturday,48.11,Winter,Evening,49724.16
2023-12-09,40.4,1031,No,Saturday,39.12,Winter,Afternoon,41652.4
2023-12-09,26.65,1319,No,Saturday,19.84,Winter,Morning,35151.35
2023-12-09,32.56,898,No,Saturday,31.82,Winter,Morning,29238.88
2023-12-09,46.34,796,No,Saturday,51.02,Winter,Evening,36886.64
2023-12-09,30.83,1374,No,Saturday,33.58,Winter,Afternoon,42360.42
2023-12-09,38.48,796,No,Saturday,36.2,Winter,Afternoon,30630.08
2023-12-09,40.74,1289,Yes,Saturday,35.39,Winter,Morning,52513.86
